customer_uid,split,recency,history,history_log1p,mens,womens,newbie,mw_count,bought_both,zip_code,channel,history_segment,history_segment_ord,treatment_arm,T,T_mens,T_womens,visit,conversion,spend
34075,train,6,437.85,6.0841576690381265,0,1,0,1,0,Urban,Multichannel,4) $350 - $500,4,control,0,0,0,0,0,0.0
34076,train,1,97.13,4.586293130218402,0,1,0,1,0,Rural,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
34077,train,6,234.47,5.461583516806832,1,1,0,2,1,Rural,Multichannel,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
34078,train,5,330.34,5.803145038510391,1,0,1,1,0,Suburban,Web,3) $200 - $350,3,mens_email,1,1,0,1,0,0.0
34079,test,7,110.0,4.709530201312334,0,1,0,1,0,Urban,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
34080,train,6,224.0,5.41610040220442,0,1,0,1,0,Urban,Multichannel,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
34081,train,1,1096.52,7.00080836801791,1,0,1,1,0,Suburban,Phone,"7) $1,000 +",7,control,0,0,0,1,1,499.0
34082,train,12,109.52,4.705196500055216,1,0,0,1,0,Suburban,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
34083,train,10,284.47,5.654136944765793,1,1,1,2,1,Urban,Multichannel,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
34084,train,2,55.78,4.039184151044825,1,0,0,1,0,Suburban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
34085,train,4,208.23,5.34343412535116,0,1,1,1,0,Rural,Phone,3) $200 - $350,3,control,0,0,0,0,0,0.0
34086,train,9,447.11,6.105038737990311,1,1,1,2,1,Suburban,Web,4) $350 - $500,4,womens_email,1,0,1,0,0,0.0
34087,train,1,158.66,5.073046554217653,0,1,0,1,0,Urban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
34088,test,2,98.62,4.601362947645137,1,0,0,1,0,Suburban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
34089,train,6,204.08,5.3234001469155,0,1,0,1,0,Suburban,Phone,3) $200 - $350,3,mens_email,1,1,0,1,0,0.0
34090,train,11,29.99,3.433664571799657,0,1,0,1,0,Urban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
34091,test,6,145.53,4.987230185649934,1,0,1,1,0,Suburban,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
34092,train,2,776.64,6.656263692152439,1,1,1,2,1,Suburban,Multichannel,"6) $750 - $1,000",6,mens_email,1,1,0,0,0,0.0
34093,train,4,82.68,4.427000000316613,0,1,0,1,0,Suburban,Web,1) $0 - $100,1,womens_email,1,0,1,1,0,0.0
34094,test,5,29.99,3.433664571799657,0,1,0,1,0,Urban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
34095,test,10,56.98,4.06009812349351,1,0,0,1,0,Urban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
34096,train,3,592.55,6.386121456499543,1,1,1,2,1,Suburban,Multichannel,5) $500 - $750,5,mens_email,1,1,0,1,0,0.0
34097,train,7,40.23,3.7191661467188086,0,1,1,1,0,Urban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
34098,train,5,460.16,6.133745054364753,1,0,0,1,0,Suburban,Web,4) $350 - $500,4,control,0,0,0,0,0,0.0
34099,train,7,204.65,5.326175694676433,1,0,1,1,0,Urban,Phone,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
34100,train,6,454.49,6.1213737625622064,0,1,0,1,0,Urban,Web,4) $350 - $500,4,mens_email,1,1,0,0,0,0.0
34101,train,8,29.99,3.433664571799657,0,1,1,1,0,Suburban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
34102,train,2,67.79,4.2310583855379225,0,1,0,1,0,Suburban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
34103,train,5,146.67,4.994980054485683,1,0,1,1,0,Urban,Phone,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
34104,train,11,70.89,4.27513717299578,1,0,0,1,0,Urban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
34105,train,2,175.62,5.174000532040656,0,1,1,1,0,Urban,Phone,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
34106,train,12,41.57,3.751149779840061,0,1,0,1,0,Urban,Web,1) $0 - $100,1,mens_email,1,1,0,1,0,0.0
34107,train,2,80.07,4.395312978999615,1,0,0,1,0,Urban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
34108,test,3,242.23,5.494007497747535,1,0,1,1,0,Suburban,Phone,3) $200 - $350,3,control,0,0,0,0,0,0.0
34109,train,10,418.43,6.038896646667843,0,1,0,1,0,Rural,Phone,4) $350 - $500,4,mens_email,1,1,0,0,0,0.0
34110,test,1,95.24,4.566845071666424,1,0,0,1,0,Suburban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
34111,train,7,44.85,3.825375198702474,1,0,0,1,0,Suburban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
34112,train,3,848.74,6.744930420339872,1,1,1,2,1,Suburban,Multichannel,"6) $750 - $1,000",6,mens_email,1,1,0,0,0,0.0
34113,train,10,143.77,4.975146276165952,1,0,0,1,0,Rural,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
34114,train,7,260.26,5.565516080058417,1,0,1,1,0,Suburban,Phone,3) $200 - $350,3,mens_email,1,1,0,1,1,36.09
34115,test,9,320.26,5.77225076412962,0,1,1,1,0,Suburban,Multichannel,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
34116,train,6,194.14,5.2737172496798035,1,0,1,1,0,Urban,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
34117,train,11,329.72,5.8012720959334585,0,1,0,1,0,Suburban,Multichannel,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
34118,train,2,853.79,6.7508558247336055,0,1,1,1,0,Urban,Web,"6) $750 - $1,000",6,womens_email,1,0,1,0,0,0.0
34119,test,1,126.67,4.84944880983226,1,0,1,1,0,Suburban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
34120,train,4,258.84,5.560066056973313,0,1,1,1,0,Suburban,Multichannel,3) $200 - $350,3,control,0,0,0,0,0,0.0
34121,train,2,66.27,4.208714372037514,1,0,0,1,0,Suburban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
34122,train,9,71.24,4.27999390910873,1,0,0,1,0,Urban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
34123,test,2,29.99,3.433664571799657,1,0,1,1,0,Suburban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
34124,train,4,74.48,4.32386772050035,0,1,1,1,0,Rural,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
34125,train,1,162.66,5.097791105099236,0,1,1,1,0,Suburban,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
34126,train,7,331.11,5.805466239341587,1,1,1,2,1,Suburban,Phone,3) $200 - $350,3,control,0,0,0,0,0,0.0
34127,test,10,168.63,5.133619594507631,1,0,0,1,0,Suburban,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
34128,train,10,71.83,4.288127958229824,1,0,0,1,0,Suburban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
34129,train,4,346.53,5.850850992213798,0,1,0,1,0,Urban,Phone,3) $200 - $350,3,womens_email,1,0,1,1,0,0.0
34130,train,6,703.76,6.557857319322428,1,1,1,2,1,Suburban,Multichannel,5) $500 - $750,5,womens_email,1,0,1,1,0,0.0
34131,train,6,382.08,5.948243844653419,1,1,0,2,1,Suburban,Web,4) $350 - $500,4,womens_email,1,0,1,0,0,0.0
34132,test,9,29.99,3.433664571799657,0,1,1,1,0,Urban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
34133,test,2,804.84,6.691885211634426,0,1,1,1,0,Suburban,Multichannel,"6) $750 - $1,000",6,womens_email,1,0,1,0,0,0.0
34134,train,11,277.92,5.63092500235281,1,1,1,2,1,Rural,Phone,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
34135,test,9,177.27,5.18329925496377,0,1,0,1,0,Suburban,Web,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
34136,test,11,181.41,5.206256900698823,0,1,1,1,0,Urban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
34137,train,2,400.55,5.995332058634471,1,0,0,1,0,Urban,Multichannel,4) $350 - $500,4,control,0,0,0,0,0,0.0
34138,train,7,80.35,4.3987608336650466,1,0,0,1,0,Suburban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
34139,train,2,565.33,6.339176947171316,0,1,1,1,0,Urban,Phone,5) $500 - $750,5,control,0,0,0,0,0,0.0
34140,train,9,43.52,3.795938526407344,1,0,0,1,0,Suburban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
34141,train,7,119.7,4.793308128103486,0,1,1,1,0,Suburban,Phone,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
34142,train,1,1289.53,7.16280826569203,0,1,1,1,0,Urban,Multichannel,"7) $1,000 +",7,womens_email,1,0,1,1,0,0.0
34143,train,6,181.91,5.208994228587835,1,0,0,1,0,Suburban,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
34144,train,3,187.86,5.241005999834923,0,1,0,1,0,Suburban,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
34145,test,10,347.84,5.8546133643587845,1,1,0,2,1,Suburban,Web,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
34146,train,9,279.04,5.634932450108997,1,1,1,2,1,Suburban,Web,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
34147,train,10,223.07,5.411958503037085,1,0,1,1,0,Urban,Phone,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
34148,train,2,275.83,5.623403599373554,0,1,1,1,0,Suburban,Multichannel,3) $200 - $350,3,control,0,0,0,0,0,0.0
34149,train,3,52.47,3.97912074896064,0,1,1,1,0,Suburban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
34150,test,12,71.24,4.27999390910873,0,1,1,1,0,Urban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
34151,train,1,222.24,5.408247425920233,1,0,0,1,0,Rural,Phone,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
34152,train,11,317.82,5.764626680205501,1,0,1,1,0,Urban,Phone,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
34153,train,5,687.87,6.535052573966207,1,0,1,1,0,Suburban,Multichannel,5) $500 - $750,5,control,0,0,0,0,0,0.0
34154,train,11,29.99,3.433664571799657,1,0,1,1,0,Urban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
34155,test,10,275.6,5.622572419230658,1,0,1,1,0,Suburban,Phone,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
34156,train,6,187.19,5.237452090776761,0,1,1,1,0,Urban,Web,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
34157,train,10,29.99,3.433664571799657,0,1,0,1,0,Suburban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
34158,train,8,259.0,5.560681631015528,1,0,1,1,0,Urban,Phone,3) $200 - $350,3,control,0,0,0,0,0,0.0
34159,train,1,635.96,6.456706859252007,1,1,1,2,1,Suburban,Web,5) $500 - $750,5,womens_email,1,0,1,1,0,0.0
34160,train,7,278.71,5.633753352160868,1,0,0,1,0,Suburban,Web,3) $200 - $350,3,control,0,0,0,0,0,0.0
34161,test,4,101.71,4.631909483177713,1,0,1,1,0,Urban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
34162,train,1,190.64,5.2556186120149215,0,1,1,1,0,Suburban,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
34163,train,2,65.56,4.198103796512953,0,1,1,1,0,Urban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
34164,test,6,191.14,5.258224272981592,0,1,0,1,0,Suburban,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
34165,train,7,81.06,4.40745068701404,0,1,0,1,0,Urban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
34166,test,6,386.51,5.959741654912034,1,0,0,1,0,Urban,Multichannel,4) $350 - $500,4,mens_email,1,1,0,0,0,0.0
34167,test,5,429.66,6.065318915678462,0,1,0,1,0,Rural,Multichannel,4) $350 - $500,4,mens_email,1,1,0,1,1,99.89
34168,train,1,87.3,4.480740107609915,0,1,0,1,0,Suburban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
34169,train,11,29.99,3.433664571799657,0,1,1,1,0,Suburban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
34170,train,6,360.24,5.889542557382598,0,1,0,1,0,Urban,Web,4) $350 - $500,4,control,0,0,0,0,0,0.0
34171,test,1,640.07,6.463138655326482,1,1,1,2,1,Urban,Web,5) $500 - $750,5,mens_email,1,1,0,0,0,0.0
34172,test,10,224.33,5.41756599436603,1,0,0,1,0,Urban,Web,3) $200 - $350,3,mens_email,1,1,0,1,0,0.0
34173,train,10,29.99,3.433664571799657,0,1,0,1,0,Urban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
34174,train,10,273.39,5.614550452038975,0,1,1,1,0,Rural,Phone,3) $200 - $350,3,control,0,0,0,0,0,0.0
34175,test,9,395.69,5.983155119236841,0,1,0,1,0,Suburban,Multichannel,4) $350 - $500,4,mens_email,1,1,0,1,0,0.0
34176,test,7,436.61,6.081328102766231,1,1,0,2,1,Urban,Multichannel,4) $350 - $500,4,control,0,0,0,0,0,0.0
34177,train,11,168.47,5.132675920005281,0,1,1,1,0,Urban,Web,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
34178,train,6,87.19,4.479493577900089,1,0,0,1,0,Urban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
34179,train,8,383.33,5.951501558536452,0,1,0,1,0,Suburban,Phone,4) $350 - $500,4,womens_email,1,0,1,0,0,0.0
34180,test,4,299.01,5.703815807433991,1,0,1,1,0,Urban,Phone,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
34181,train,2,146.37,4.992946431225172,0,1,0,1,0,Suburban,Web,2) $100 - $200,2,womens_email,1,0,1,1,0,0.0
34182,train,10,79.94,4.393708139447719,0,1,0,1,0,Urban,Web,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
34183,train,5,145.67,4.988185165258664,1,0,0,1,0,Suburban,Web,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
34184,test,2,29.99,3.433664571799657,1,0,0,1,0,Rural,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
34185,train,9,29.99,3.433664571799657,0,1,0,1,0,Urban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
34186,test,6,205.72,5.331365220594237,0,1,0,1,0,Rural,Phone,3) $200 - $350,3,control,0,0,0,0,0,0.0
34187,train,6,113.92,4.744236234111089,0,1,1,1,0,Suburban,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
34188,train,11,29.99,3.433664571799657,0,1,1,1,0,Suburban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
34189,test,10,183.37,5.216944608082299,0,1,1,1,0,Suburban,Web,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
34190,test,3,91.74,4.529799878963315,0,1,0,1,0,Suburban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
34191,train,8,64.43,4.180980868881647,0,1,0,1,0,Rural,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
34192,train,12,229.41,5.43986033065764,1,0,1,1,0,Urban,Web,3) $200 - $350,3,womens_email,1,0,1,1,0,0.0
34193,test,4,64.95,4.188896879163323,0,1,0,1,0,Suburban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
34194,test,3,185.02,5.225854194814321,1,0,0,1,0,Rural,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
34195,train,1,260.3,5.565669172526567,0,1,1,1,0,Rural,Multichannel,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
34196,train,2,29.99,3.433664571799657,1,0,0,1,0,Urban,Phone,1) $0 - $100,1,mens_email,1,1,0,1,0,0.0
34197,test,3,576.09,6.357998233547382,0,1,1,1,0,Suburban,Multichannel,5) $500 - $750,5,control,0,0,0,0,0,0.0
34198,test,2,267.33,5.592217566313047,1,1,0,2,1,Suburban,Phone,3) $200 - $350,3,mens_email,1,1,0,1,0,0.0
34199,train,8,177.43,5.184196367443337,0,1,1,1,0,Suburban,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
34200,train,10,84.96,4.453882071774309,0,1,1,1,0,Suburban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
34201,test,6,245.15,5.50594110620421,0,1,0,1,0,Suburban,Web,3) $200 - $350,3,control,0,0,0,1,0,0.0
34202,train,9,216.09,5.380312014100664,1,0,0,1,0,Suburban,Phone,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
34203,train,4,616.39,6.425500914981915,1,0,1,1,0,Suburban,Phone,5) $500 - $750,5,womens_email,1,0,1,0,0,0.0
34204,train,11,892.86,6.7955491633579514,1,1,1,2,1,Suburban,Multichannel,"6) $750 - $1,000",6,womens_email,1,0,1,1,0,0.0
34205,train,4,470.5,6.155919102073512,0,1,0,1,0,Urban,Web,4) $350 - $500,4,mens_email,1,1,0,0,0,0.0
34206,train,2,29.99,3.433664571799657,0,1,0,1,0,Suburban,Web,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
34207,train,6,95.46,4.569128414640826,0,1,1,1,0,Urban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
34208,train,1,343.13,5.841019492961286,1,0,0,1,0,Suburban,Web,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
34209,train,3,119.58,4.79231343306126,0,1,1,1,0,Rural,Web,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
34210,train,11,42.67,3.7766613674974696,1,0,0,1,0,Rural,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
34211,train,9,315.63,5.757733899748674,0,1,1,1,0,Suburban,Multichannel,3) $200 - $350,3,control,0,0,0,0,0,0.0
34212,train,6,181.47,5.206585775948444,1,0,0,1,0,Urban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
34213,train,1,204.75,5.326661839557179,0,1,0,1,0,Suburban,Phone,3) $200 - $350,3,mens_email,1,1,0,1,0,0.0
34214,train,2,303.74,5.719458954041209,1,1,0,2,1,Urban,Multichannel,3) $200 - $350,3,mens_email,1,1,0,1,0,0.0
34215,train,4,351.13,5.864000425598742,1,0,0,1,0,Urban,Phone,4) $350 - $500,4,control,0,0,0,1,0,0.0
34216,test,1,607.0,6.410174881966167,1,0,1,1,0,Urban,Multichannel,5) $500 - $750,5,control,0,0,0,0,0,0.0
34217,train,2,29.99,3.433664571799657,1,0,1,1,0,Suburban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
34218,train,8,798.06,6.683436036814205,0,1,1,1,0,Rural,Phone,"6) $750 - $1,000",6,mens_email,1,1,0,0,0,0.0
34219,test,3,29.99,3.433664571799657,1,0,1,1,0,Urban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
34220,train,12,29.99,3.433664571799657,1,0,0,1,0,Urban,Web,1) $0 - $100,1,womens_email,1,0,1,1,0,0.0
34221,train,6,328.24,5.796786968104443,0,1,1,1,0,Urban,Phone,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
34222,train,3,125.81,4.842689903246808,0,1,1,1,0,Rural,Web,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
34223,train,5,778.93,6.659204172066697,0,1,1,1,0,Urban,Web,"6) $750 - $1,000",6,control,0,0,0,0,0,0.0
34224,train,2,445.71,6.101909614496577,1,1,0,2,1,Urban,Web,4) $350 - $500,4,womens_email,1,0,1,0,0,0.0
34225,test,8,101.56,4.63044799317236,1,0,1,1,0,Rural,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
34226,train,2,140.23,4.9503897670809724,1,0,0,1,0,Urban,Phone,2) $100 - $200,2,mens_email,1,1,0,1,0,0.0
34227,train,6,32.6,3.5145260669691587,1,0,1,1,0,Suburban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
34228,test,1,680.14,6.5237678650502025,1,1,1,2,1,Suburban,Phone,5) $500 - $750,5,mens_email,1,1,0,0,0,0.0
34229,train,6,323.96,5.783702097832075,0,1,0,1,0,Suburban,Phone,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
34230,train,7,30.52,3.4506222649896783,1,0,0,1,0,Rural,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
34231,train,1,64.7,4.185098925490565,0,1,0,1,0,Rural,Web,1) $0 - $100,1,mens_email,1,1,0,1,1,97.27
34232,train,11,421.35,6.045834354173506,1,0,0,1,0,Rural,Phone,4) $350 - $500,4,mens_email,1,1,0,0,0,0.0
34233,train,1,337.33,5.824021750542496,1,0,0,1,0,Suburban,Multichannel,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
34234,test,4,271.94,5.609251990809968,1,0,1,1,0,Suburban,Web,3) $200 - $350,3,control,0,0,0,0,0,0.0
34235,train,7,142.66,4.967449396646655,1,0,0,1,0,Rural,Phone,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
34236,train,6,347.94,5.854899987651756,1,0,1,1,0,Suburban,Web,3) $200 - $350,3,control,0,0,0,0,0,0.0
34237,train,4,319.82,5.770880218188696,1,0,0,1,0,Urban,Phone,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
34238,test,1,86.57,4.472438473534133,0,1,0,1,0,Rural,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
34239,train,4,183.54,5.21786624215041,0,1,1,1,0,Rural,Web,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
34240,train,11,29.99,3.433664571799657,0,1,1,1,0,Suburban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
34241,train,6,513.29,6.242787308687499,1,0,1,1,0,Suburban,Multichannel,5) $500 - $750,5,womens_email,1,0,1,0,0,0.0
34242,train,8,263.97,5.579616612030595,0,1,1,1,0,Suburban,Phone,3) $200 - $350,3,control,0,0,0,0,0,0.0
34243,train,4,447.7,6.106354512981937,1,0,1,1,0,Rural,Phone,4) $350 - $500,4,control,0,0,0,0,0,0.0
34244,train,9,29.99,3.433664571799657,0,1,0,1,0,Urban,Phone,1) $0 - $100,1,womens_email,1,0,1,0,0,0.0
34245,train,10,56.25,4.047427642434349,0,1,1,1,0,Suburban,Web,1) $0 - $100,1,mens_email,1,1,0,1,0,0.0
34246,train,5,40.52,3.7261752388576332,1,0,0,1,0,Suburban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
34247,train,9,362.32,5.895283988634013,1,0,1,1,0,Urban,Multichannel,4) $350 - $500,4,control,0,0,0,0,0,0.0
34248,train,3,160.04,5.081652781331536,0,1,0,1,0,Urban,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
34249,train,9,273.44,5.61473265782269,0,1,0,1,0,Urban,Multichannel,3) $200 - $350,3,control,0,0,0,0,0,0.0
34250,train,6,269.08,5.598718211407593,1,1,1,2,1,Urban,Phone,3) $200 - $350,3,control,0,0,0,0,0,0.0
34251,test,9,124.19,4.829832583271571,1,0,0,1,0,Suburban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
34252,train,11,92.78,4.5409516136614405,1,0,1,1,0,Urban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
34253,train,4,342.89,5.8403218387950275,0,1,0,1,0,Urban,Phone,3) $200 - $350,3,womens_email,1,0,1,0,0,0.0
34254,train,6,390.25,5.969346741854363,1,1,0,2,1,Suburban,Web,4) $350 - $500,4,mens_email,1,1,0,0,0,0.0
34255,train,11,170.23,5.14300768200088,1,0,0,1,0,Rural,Phone,2) $100 - $200,2,womens_email,1,0,1,0,0,0.0
34256,test,3,1111.26,7.01414926043018,0,1,1,1,0,Urban,Phone,"7) $1,000 +",7,womens_email,1,0,1,0,0,0.0
34257,train,6,322.93,5.780527443067584,1,0,0,1,0,Suburban,Web,3) $200 - $350,3,control,0,0,0,0,0,0.0
34258,test,8,29.99,3.433664571799657,1,0,0,1,0,Suburban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
34259,train,1,494.75,6.206071767399905,0,1,1,1,0,Rural,Multichannel,4) $350 - $500,4,control,0,0,0,0,0,0.0
34260,train,9,29.99,3.433664571799657,1,0,0,1,0,Rural,Web,1) $0 - $100,1,mens_email,1,1,0,1,0,0.0
34261,train,4,189.88,5.251644958349606,0,1,0,1,0,Suburban,Web,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
34262,train,4,155.61,5.053758638478342,0,1,0,1,0,Suburban,Phone,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
34263,train,11,190.68,5.255827314927084,1,0,0,1,0,Suburban,Phone,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
34264,test,6,168.35,5.13196757926378,1,0,0,1,0,Urban,Web,2) $100 - $200,2,control,0,0,0,0,0,0.0
34265,train,10,461.33,6.1362789218153955,0,1,1,1,0,Suburban,Multichannel,4) $350 - $500,4,control,0,0,0,0,0,0.0
34266,test,3,39.11,3.6916256797819615,1,0,0,1,0,Rural,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
34267,train,2,244.33,5.502604243011941,1,0,1,1,0,Suburban,Phone,3) $200 - $350,3,control,0,0,0,0,0,0.0
34268,train,9,61.47,4.134686441505479,0,1,1,1,0,Suburban,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
34269,train,9,70.75,4.273187854639731,1,0,1,1,0,Suburban,Phone,1) $0 - $100,1,mens_email,1,1,0,0,0,0.0
34270,train,10,237.71,5.4752494260575535,1,1,1,2,1,Suburban,Phone,3) $200 - $350,3,womens_email,1,0,1,1,0,0.0
34271,train,11,199.63,5.301462415692109,0,1,0,1,0,Suburban,Phone,2) $100 - $200,2,control,0,0,0,0,0,0.0
34272,train,9,58.09,4.079061705357583,1,0,0,1,0,Suburban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
34273,train,5,680.08,6.523679773552443,1,0,1,1,0,Suburban,Phone,5) $500 - $750,5,mens_email,1,1,0,0,0,0.0
34274,train,6,197.7,5.291796149557771,0,1,0,1,0,Rural,Phone,2) $100 - $200,2,womens_email,1,0,1,1,0,0.0
34275,train,2,434.44,6.076357014125945,1,0,1,1,0,Urban,Phone,4) $350 - $500,4,control,0,0,0,0,0,0.0
34276,train,10,50.1,3.933784497209659,0,1,1,1,0,Urban,Phone,1) $0 - $100,1,control,0,0,0,0,0,0.0
34277,train,4,137.31,4.929497542636617,0,1,1,1,0,Urban,Web,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
34278,train,10,203.15,5.318855017765585,0,1,0,1,0,Urban,Phone,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
34279,test,9,204.0,5.3230099791384085,1,1,1,2,1,Rural,Web,3) $200 - $350,3,mens_email,1,1,0,0,0,0.0
34280,train,9,151.29,5.0257865978636,1,0,0,1,0,Suburban,Phone,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
34281,train,3,427.92,6.061270421351945,1,0,0,1,0,Urban,Multichannel,4) $350 - $500,4,control,0,0,0,0,0,0.0
34282,test,10,98.03,4.5954228345332115,1,0,0,1,0,Rural,Web,1) $0 - $100,1,control,0,0,0,0,0,0.0
34283,test,10,150.23,5.018801856762649,1,0,0,1,0,Rural,Phone,2) $100 - $200,2,mens_email,1,1,0,0,0,0.0
